CheeseId,CheeseName,ManufacturerName,ManufacturerProvCode,ManufacturingType,WebSite,FatContentPercent,MoisturePercent,Particularities,Flavour,Characteristics,Ripening,Organic,CategoryType,MilkType,MilkTreatmentType,RindType,LastUpdateDate
2287,Tiguidou,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,31.00,39.00,Organic version available,"Available in mild, medium, old and extra old",N/A,N/A,false,Firm Cheese,Cow,N/A,No Rind,2016-02-03
2288,Skouik!,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,28.00,44.00,N/A,N/A,N/A,Unripened,false,Firm Cheese,Cow,N/A,No Rind,2016-02-03
2289,Menoum!,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,28.00,43.00,N/A,Light almond and cream flavor,N/A,N/A,false,N/A,Cow,N/A,Washed Rind,2016-02-03
2290,Ben d'Adon!,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,6.00,55.00,"Low in fat, made with skim milk",N/A,N/A,N/A,false,Firm Cheese,Cow,N/A,No Rind,2016-02-03
2291,Mamamia!,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,17.00,52.00,N/A,N/A,N/A,N/A,false,Firm Cheese,Cow,N/A,No Rind,2016-02-03
2292,Rightrou!,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,28.00,40.00,N/A,N/A,N/A,N/A,false,Hard Cheese,Cow,N/A,No Rind,2016-02-03
2293,Cheddar,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,31.00,39.00,Organic cheese,N/A,N/A,N/A,true,Hard Cheese,Cow,N/A,No Rind,2016-02-03
2294,Swiss,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,28.00,40.00,Organic cheese,N/A,N/A,N/A,true,Hard Cheese,Cow,N/A,No Rind,2016-02-03
2295,Mozzarella,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,17.00,52.00,Organic cheese,N/A,N/A,N/A,true,Firm Cheese,Cow,N/A,N/A,2016-02-03
2296,Judicieux (Le),Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,6.00,55.00,Light cheese made with skim milk,N/A,N/A,N/A,true,Firm Cheese,Cow,N/A,No Rind,2016-02-03
2297,Gouda,Fromagerie La Chaudière,QC,Farmstead,http://http://www.fromageslachaudiere.com/,28.00,43.00,Organic cheese,N/A,N/A,N/A,true,Hard Cheese,Cow,N/A,No Rind,2016-02-03
2298,Baya,Agrilait Coopérative Agricole,QC,Industrial,http://www.agrilaitcoop.com/index.php?l=1,25.00,50.00,Great for grilling and raclette,A distinctive touch of salt and spices,N/A,Unripened,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2299,Tortillon,Agrilait Coopérative Agricole,QC,Industrial,http://www.agrilaitcoop.com/index.php?l=1,34.00,35.00,N/A,"It is pickled in brine, which gives it a special salty taste.  Also available in BBQ",N/A,Unripened,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2300,Fréchette,Fromagerie Nouvelle France,QC,Artisan,N/A,16.00,67.00,It is a low fat cheese,A light taste of garlic and herbs,It is a fresh spreadable cheese,Unripened,false,Fresh Cheese,Cow,Pasteurized,No Rind,2016-02-03
2301,Zacharie Cloutier,Fromagerie Nouvelle France,QC,Artisan,N/A,33.00,35.00,N/A,Mild butter flavour,N/A,6 months,false,Firm Cheese,Ewe,Thermised,Washed Rind,2016-02-03
2302,Douce Folie,Il était une bergère,QC,Farmstead,http://http://www.iletaitunebergere.com,27.00,43.00,N/A,It has a fruity flavor,N/A,4 months,false,Semi-soft Cheese,Ewe,Pasteurized,Washed Rind,2016-02-03
2303,Fetaccompli,Il était une bergère,QC,Farmstead,http://http://www.iletaitunebergere.com,18.00,61.00,"It comes in it's own brine, in oil with fine herbs or plain",N/A,N/A,Unripened,false,Fresh Cheese,Ewe,Pasteurized,No Rind,2016-02-03
2304,Petit Péché (Le),Il était une bergère,QC,Farmstead,http://http://www.iletaitunebergere.com,11.00,72.00,Made into balls and preserved in oil,"It is available in the following flavors: fine herbs, olives or sun dried tomatoes",N/A,Unripened,false,Fresh Cheese,Ewe,Pasteurized,No Rind,2016-02-03
2305,Petitrond,Il était une bergère,QC,Farmstead,http://http://www.iletaitunebergere.com,24.00,47.00,N/A,Light nutty taste,N/A,15 to 21 days,false,Semi-soft Cheese,Ewe,Pasteurized,Bloomy Rind,2016-02-03
2306,Fromage Frais,Il était une bergère,QC,Farmstead,http://http://www.iletaitunebergere.com,11.00,43.00,Fresh cheese that keeps from 7 to days when opened,N/A,N/A,Unripened,false,Fresh Cheese,Ewe,Pasteurized,No Rind,2016-02-03
2307,Légère Brise du Matin,Alexis de Portneuf (Saputo),QC,Industrial,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=4105,15.00,58.00,It is made of pasturized milk and cream,"It has flavous of butter, fresh mushrooms and hazelnuts that become more pronounced with age",It has a bloomy rind with a creamy interior,N/A,false,Soft Cheese,Cow,Pasteurized,Bloomy Rind,2016-02-03
2308,Pacific Rock,Alexis de Portneuf (Saputo),QC,Industrial,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=4105,30.00,34.00,This cheese has an orange rind and is made of pasturized milk,"It exudes rich nutty, buttery touches, and its orange rind gives it a melt in your mouth caramel flavour",It is a hard cheese with a orangy washed rind,6 months,false,Firm Cheese,Cow,Pasteurized,Washed Rind,2016-02-03
2309,Le Reflet de Portneuf,Alexis de Portneuf (Saputo),QC,Industrial,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=4105,30.00,50.00,It is made of pasturized milk and cream,"A perfect harmonie of mushrooms, cream and fresh butter flavours",It is a soft cheese with a washed rind,N/A,false,Soft Cheese,Cow,Pasteurized,Washed Rind,2016-02-03
2310,Étoile de Saint-Raymond L',Alexis de Portneuf (Saputo),QC,Industrial,http://www.alexisdeportneuf.com/Default.aspx?rdr=trueandLangType=4105,35.00,50.00,It is made of pasturized milk and cream,"A farm butter taste of warm milk, with aromas of freshly churned soil and forest mushrooms mingle",This is a soft triple cream cheese with a bloomy ashen rind,N/A,false,Soft Cheese,Cow,Pasteurized,Bloomy Rind,2016-02-03
2311,Mi Chèvre-Mi Vache,Damafro,QC,Industrial,http://www.damafro.ca/en/home.html,20.00,60.00,N/A,The taste of the cheese is made richer and milder by the roundness of the flavour imparted by fresh cow's milk,N/A,Unripened,false,Fresh Cheese,Cow and Goat,N/A,No Rind,2016-02-03
2312,Tania Toscana (Celebrety International),Mariposa Dairy,ON,Farmstead,http://www.mariposadairy.ca/,0.00,0.00,"Super Gold Winner of the World Cheese Awards, Grand Champion at the Royal Agricultural Fair as well as 1st place in it's category at the British Empire Cheese Show in 2013.","It has a mild, sweet, yet nutty flavour","The cheese develops a semi-firm, smooth and slightly crumbly texture",6 months,false,Semi-soft Cheese,Ewe,N/A,N/A,2016-02-03
2313,Kawartha Lakes Aged Chevre (Celebrity International),Mariposa Dairy,ON,Farmstead,http://www.mariposadairy.ca/,0.00,0.00,It is preserved in wax for 2 years and is both rennet and gluten free,N/A,N/A,2 years,false,Firm Cheese,Goat,N/A,N/A,2016-02-03
2314,Greek Feta,Canreg Station Farm and Pasture Dairy,ON,Artisan,http://www.pasturedairy.com,0.00,0.00,N/A,N/A,N/A,Naturally brine-ripened,false,N/A,Ewe,N/A,No Rind,2017-01-17
2315,Extra Old Cheddar,Cows Creamery,PE,Artisan,http://www.cows.ca,0.00,0.00,2009 Canadian Cheese Grand Prix Winner,Full bodied flavours and a tangy bite,N/A,1 to 2 year,false,Firm Cheese,N/A,Thermised,No Rind,2016-02-03
2316,Crème Grand Cheddar,Agropur,QC,Industrial,http://http://agropur.com/en/,20.00,60.00,Cream cheese made with aged cheddar,N/A,N/A,3 years,false,Soft Cheese,Cow,Pasteurized,No Rind,2016-02-03
2317,Oo La La Hot Jill,Little Qualicum Cheeseworks,BC,Artisan,http://www.cheeseworks.ca,30.00,38.00,N/A,Mild buttery flavour with a good kick of chillies,Artisan cheese,30 days,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2318,Tipsy Jill,Little Qualicum Cheeseworks,BC,Artisan,http://www.cheeseworks.ca,30.00,38.00,A wine marbled cheese,Buttery flavour with hints of red wine,Artisanal cheese,30 days,false,Firm Cheese,Cow,Pasteurized,N/A,2016-02-03
2319,Urban Blue,Blue Harbour Cheese,NS,Artisan,http://www.blueharbourcheese.com,34.00,40.00,N/A,Mushroomy flavour,A mild exceptionally creamy blue,2 months,false,Semi-soft Cheese,Cow,Pasteurized,N/A,2019-02-19
2320,Allegro 4%,Agropur,QC,Industrial,http://http://agropur.com/en/,4.00,55.00,Low in fat,with fine herbs,Stabalized,N/A,false,Soft Cheese,Cow,Pasteurized,No Rind,2016-02-03
2321,Bleu Fumé,Fromagerie Abbaye de Saint-Benoît-du-Lac,QC,Artisan,http://www.st-benoit-du-lac.com/fromages/fromagerie.html,32.00,42.00,N/A,Natural smoked flavour,N/A,N/A,false,N/A,Cow,Pasteurized,N/A,2016-02-03
2325,Bleu Extra-Fort,Fromagerie Abbaye de Saint-Benoît-du-Lac,QC,Artisan,http://www.st-benoit-du-lac.com/fromages/fromagerie.html,32.00,42.00,N/A,Pronounced taste,N/A,N/A,false,Semi-soft Cheese,Cow,Pasteurized,N/A,2016-02-03
2326,Raftman,Trappe à fromage de l'Outaouais (La),QC,Industrial,http://www.trappeafromage.com,31.00,39.00,N/A,Nutty flavour becoming more pungent with age,N/A,N/A,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2327,Fontaine (La),Fromagerie Les Rivières,QC,Artisan,http://fromagerielesrivieres.com,31.00,39.00,N/A,N/A,N/A,3 to 6 months,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2328,Fromage en grain,Fromagerie Les Rivières,QC,Artisan,http://fromagerielesrivieres.com,31.00,41.00,N/A,Lightly salted,N/A,None,false,Fresh Cheese,Cow,Pasteurized,No Rind,2016-02-03
2329,Albert Hébert (1ière génération),Trappe à fromage de l'Outaouais (La),QC,Industrial,http://www.trappeafromage.com,31.00,39.00,N/A,N/A,N/A,5 years,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2330,Donna Hébert (2ième génération),Trappe à fromage de l'Outaouais (La),QC,Industrial,http://www.trappeafromage.com,31.00,39.00,Cream colored body,Nutty flavour becoming more pungent with age,N/A,2 to 5 year,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2331,Gilles Hébert (3ième génération),Trappe à fromage de l'Outaouais (La),QC,Industrial,http://www.trappeafromage.com,31.00,39.00,N/A,N/A,N/A,2 to 5 years,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2332,Mario Hébert (4ième génération),Trappe à fromage de l'Outaouais (La),QC,Industrial,http://www.trappeafromage.com,31.00,39.00,N/A,N/A,N/A,2 to 5 years,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2333,Fontina Fumé,Fromagerie Abbaye de Saint-Benoît-du-Lac,QC,Artisan,http://www.st-benoit-du-lac.com/fromages/fromagerie.html,30.00,43.00,N/A,Natural smoked flavour,N/A,3 months,false,Firm Cheese,Cow,Pasteurized,N/A,2016-02-03
2334,Cogruet,Fromagerie 1860 DuVillage (Saputo),QC,Industrial,N/A,27.00,40.00,N/A,Mild and fruity flavour,N/A,N/A,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2335,Tomme des cantons,Fromagerie 1860 DuVillage (Saputo),QC,Industrial,N/A,31.00,39.00,N/A,Roasted garlic taste,N/A,N/A,false,Firm Cheese,Cow,Pasteurized,Bloomy Rind,2016-02-03
2336,Samson d'ici (Le),Fromagerie Métayer Inc,QC,Artisan,N/A,0.00,0.00,N/A,"It has a nutty, buttery flavour",N/A,N/A,false,Soft Cheese,Cow,N/A,N/A,2016-02-03
2339,Samson d'ici,Fromagerie Métayer Inc,QC,Artisan,N/A,0.00,0.00,N/A,N/A,N/A,N/A,false,Soft Cheese,Cow,N/A,Washed Rind,2016-02-03
2341,p'tit blanchon (le),Fromagerie Ferme du littoral,QC,Farmstead,N/A,15.00,75.00,Low in fat,N/A,N/A,N/A,false,Fresh Cheese,Cow,Pasteurized,No Rind,2016-02-03
2342,Pont Tournant (Le),Fromagerie Fritz Kaiser,QC,Artisan,http://www.fkaiser.com/welcome.htm,29.00,50.00,N/A,Milk and cream flavour,N/A,N/A,false,Fresh Cheese,Cow,Pasteurized,Bloomy Rind,2016-02-03
2343,Côte-Sud (Le),Fromagerie Port-Joli,QC,Artisan,N/A,26.00,58.00,N/A,Nutty flavour,N/A,N/A,false,Fresh Cheese,Cow,Pasteurized,Bloomy Rind,2016-02-03
2344,L'Aubert de Gaspé,Fromagerie Port-Joli,QC,Artisan,N/A,25.00,56.00,N/A,N/A,It has a white duvet crust,N/A,false,Soft Cheese,Cow,Pasteurized,N/A,2016-02-03
2345,Trésor du Fumoir,Fromagerie des Basques,QC,Industrial,http://www.fromageriedesbasques.ca,25.00,42.00,N/A,Smoked in maple wood,N/A,N/A,false,Semi-soft Cheese,Cow,Pasteurized,N/A,2016-02-03
2346,Religieuse,Fromagerie du Presbytère,QC,Farmstead,http://www.fromageriedupresbytere.com,30.00,45.00,N/A,N/A,N/A,N/A,false,Semi-soft Cheese,Cow,Thermised,N/A,2016-02-03
2347,Fleur des Monts (Les),Fromagerie La Moutonnière,QC,Artisan,http://w.ww.lamoutonniere.com,30.00,50.00,N/A,Mild almond flavour,N/A,3 to 6 months,false,N/A,Ewe,Pasteurized,N/A,2016-02-03
2348,Bleu (Le),Fromagerie La Moutonnière,QC,Artisan,http://w.ww.lamoutonniere.com,29.00,40.00,N/A,Mild flavoured,N/A,N/A,false,N/A,Ewe,Pasteurized,N/A,2016-02-03
2349,Récompense (La),Fromagerie Domaine Féodal,QC,Artisan,http://www.fromageriedomainefeodal.com,26.00,50.00,This cheese is steeped and aged in Aphrodisiaque beer froma the Brasserie Dieu du Ciel de St-Jérôme.,"It explodes with vanilla flavour to start, then goes through a strong espresso flavour to finish with a delicious dark chocolate taste.",N/A,N/A,false,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,2016-02-03
2351,Allégro 7%,Agropur,QC,Industrial,http://http://agropur.com/en/,7.00,55.00,Low in fat,N/A,N/A,N/A,false,Semi-soft Cheese,Cow,Pasteurized,No Rind,2016-02-03
2352,Ballot (Le),Fromagerie Éco-Délices,QC,Farmstead,http://www.fromagescda.com/en/ecodelice.php,28.00,46.00,"Ash ripened cheese in a spiral shape, reminiscent of a bail of hay.",It has a caramalized buttery flavour.,N/A,6 or 7 weeks,false,Semi-soft Cheese,Cow,Pasteurized,N/A,2016-02-03
2354,Fleur de Weedon (La),Fromagerie P'tit Plaisir,QC,Farmstead,N/A,28.00,41.00,Hand made artisanal cheese,Flavour of nuts and cream,N/A,80 days,false,Firm Cheese,Cow,Pasteurized,N/A,2016-02-03
2355,Épave (L'),Fromagerie Ferme du littoral,QC,Farmstead,N/A,29.00,42.00,N/A,Nutty flavour,N/A,1 to 5 year,false,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2356,Herman (Le),Fromagerie Ducharme,QC,Artisan,N/A,30.00,39.00,The cheese has a brown crust and pale yellow interior.,Its taste has hints of mushrooms and nuts.,N/A,12 to 15 months,false,Firm Cheese,Cow,Thermised,Brushed Rind,2016-02-03
2357,Porto Bleu (Le),Fromagerie Ducharme,QC,Artisan,N/A,27.00,40.00,The addition of Les Pionniers port wine form the Les Côtes du Gavet winery in Tingwick enhances the flavour and gives it it's plum color.,The cheese is a little salty with notes of wine and hazelnut,N/A,3 months,false,Semi-soft Cheese,Cow,Thermised,N/A,2016-02-03
2358,Tablée (La),Fromagerie Ducharme,QC,Artisan,N/A,28.00,46.00,"It is whitish in colour at the centre, becoming amber near the edges",A subtle taste of almond and milk,N/A,N/A,false,Firm Cheese,Cow,Thermised,N/A,2016-02-03
2359,Étoile Bleue de Saint-Rémi (L'),Fromagerie Ducharme,QC,Artisan,N/A,29.00,40.00,N/A,This cheese has a hazelnut flavour and is slightly salty,N/A,N/A,false,Semi-soft Cheese,Ewe,Raw Milk,N/A,2016-02-03
2360,Poivroux (Le),Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,Fresh cheese,With a pepper and garlic flavour,Creamy cheese with pepper and garlic,None,false,Fresh Cheese,Goat,Pasteurized,N/A,2016-02-03
2361,Petit lardé (Le),Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,The cheese is wrapped in a slice of lard,Mild flavour,N/A,10 days,false,Soft Cheese,Goat,Pasteurized,N/A,2018-05-24
2362,Gigot (Le),Fromagerie Ruban Bleu,QC,Farmstead,http://www.rubanbleu.net,30.00,68.00,N/A,N/A,N/A,N/A,false,Semi-soft Cheese,Ewe,N/A,Washed Rind,2016-02-03
2363,Fromage Frais Mathurin,Chèvrerie Mathurin,QC,Farmstead,http://www.chevreviemathurin.com,0.00,0.00,N/A,N/A,N/A,N/A,false,Fresh Cheese,Goat,N/A,No Rind,2016-02-03
2364,Fêta Pénélope,Chèvrerie Mathurin,QC,Farmstead,http://www.chevreviemathurin.com,0.00,0.00,N/A,N/A,N/A,N/A,false,Semi-soft Cheese,Goat,N/A,N/A,2016-02-03
2365,Cornebique (Le),Chèvrerie Mathurin,QC,Farmstead,http://www.chevreviemathurin.com,0.00,0.00,N/A,Milk goat flavour,N/A,14 days,false,Soft Cheese,Goat,N/A,No Rind,2016-02-03
2366,Affine Bouche (L'),Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,120 days,true,Firm Cheese,Cow,Thermised,Washed Rind,2016-02-03
2367,Coq de l'Anse (Le),Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,120 days,true,Firm Cheese,Cow,Thermised,Washed Rind,2016-02-03
2368,Lune de Miel (Le),Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,60 days,true,Semi-soft Cheese,Cow,Thermised,Washed Rind,2016-02-03
2369,Lunatic (Le),Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,60 days,true,Semi-soft Cheese,Cow,Thermised,Washed Rind,2016-02-03
2370,Cheddar La Tête sur le Bio,Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,N/A,true,Firm Cheese,Cow,Pasteurized,No Rind,2016-02-03
2371,Cheddar en grain La Tête sur le Bio,Tête sur le Bio (La),QC,Artisan,http://www.latetesurlebio.com,0.00,0.00,N/A,N/A,N/A,None,true,Fresh Cheese,Cow,Pasteurized,No Rind,2016-02-03
2372,Traditional Feta,Crystal Springs Cheese,AB,Farmstead,http://crystalspringscheese.com,22.00,55.00,N/A,"This cheese is available in the following flavours: Tomato Basil, Herb and Garlic, Peppercorn, olive as well as plain",It is tangy and salty with a smooth creamy texture.,N/A,false,Semi-soft Cheese,Goat,Pasteurized,No Rind,2016-02-03
2373,Louis Cyr,Fromagerie Bergeron,QC,Industrial,http://www.fromagesbergeron.com/home.php,0.00,0.00,Champion in it's category at the American Cheese Society in 2015.,N/A,N/A,N/A,false,N/A,N/A,N/A,N/A,2016-02-03
2374,"Cheddar (Biobio) - Mild, medium and strong",Gattuso,QC,Industrial,http://www.biobio.ca/en/home.html,31.00,39.00,"Organic, Lactose free except for mild cheddar which is 99.5% lactose free","Hazelnut taste that sharpens with age. Available: mild, medium, strong, extra-strong 1 year, 2 years and 3 years",N/A,N/A,true,Firm Cheese,Cow,Thermised,No Rind,2016-04-27
2375,Gouda (Biobio),Gattuso,QC,Industrial,http://www.biobio.ca/en/home.html,28.00,43.00,"Organic, lactose free and gluten free","Young, mild-tasting soft cheese",N/A,N/A,true,Firm Cheese,Cow,Thermised,No Rind,2016-04-27
2376,Coteau Hills Creamery Balkan Feta Style,Coteau Hills Creamery,SK,Artisan,http://http://www.coteauhillscreamery.com/,68.00,17.00,"Our Balkan Style Feta is a softer, creamier cheese that can be used in recipes,or on it's own on your favourite cheese tray with olives, tomatoes and sweet jams.","Salty with a slightly lemony flavour profile. It's excellent on barbecued burgers or grilled salmon, with watermelon salads, and is an excellent addition to any summer recipe. Made from Saskatchewan",N/A,3 weeks,false,Soft Cheese,Cow,Pasteurized,N/A,2017-01-30
2377,Dill Cheddar,Old School Cheesery,AB,Artisan,http://www.oldschoolcheesery.com,39.00,31.00,Used only dill weed,"Dill, buttery and creamy lactic flavor",Daily fresh,Unripened,false,Firm Cheese,Cow,Pasteurized,No Rind,2017-03-13
2378,Garlic Cheddar,Old School Cheesery,AB,Artisan,http://www.oldschoolcheesery.com,39.00,31.00,Used fresh garlic clove pureed,"Garlic, buttery and creamy lactic flavor",Daily fresh,Unripened,false,Firm Cheese,Cow,Pasteurized,No Rind,2017-03-16
2379,Cheese Curds,Old School Cheesery,AB,Artisan,http://www.oldschoolcheesery.com,30.00,42.00,N/A,"Slightly salted, whey aftertaste",Daily Fresh,N/A,false,N/A,N/A,N/A,N/A,2017-03-16
2380,Smoky/Smoke Cheddar (Apple Wood),Old School Cheesery,AB,Artisan,http://www.oldschoolcheesery.com,35.00,40.00,Cold Smoked for 5 hours with apple wood,"Smoky, buttery and creamy lactic flavor",Daily Fresh,Unripened,false,Firm Cheese,Cow,Pasteurized,No Rind,2018-05-22
2381,Cancre,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,farmstead cheese,N/A,Trapezoidal-shaped cheese with a washed orange rind and complex fruity aromas.,10 days,false,Semi-soft Cheese,Goat,Pasteurized,Washed Rind,2018-05-24
2382,Brigand,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,25.00,50.00,Farmstead cheese,N/A,A cheese with a strong taste,2 months,false,Semi-soft Cheese,Goat,Pasteurized,N/A,2018-05-24
2383,Gavroche,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,"As cheese ripens, the texture becomes drier and the taste becomes more pronounced",Mild and creamy taste,Ashed cheese with maritime pine ashes,10 days,false,Soft Cheese,Goat,Pasteurized,N/A,2018-05-24
2384,Petit frais aux noix et sirop d'érable,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,Soft unripened cheese that develops a fresh milk flavor,Maple Hazelnut,Fresh goat ladle-molded,Unripened,false,Soft Cheese,Goat,Pasteurized,N/A,2018-05-24
2385,Petits caprice,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,N/A,pepper and garlic,Small aperitif cheese balls,5 days,false,Semi-soft Cheese,Goat,Pasteurized,N/A,2018-05-24
2386,Petit frais aux canneberges,Fromagerie Au Fond Des Bois,NB,Farmstead,http://http://www.aufonddesbois.com/English/index.html,24.00,50.00,Farmstead,Unsweetened cranberry,Fresh goat ladle-molded,Unripened,false,Fresh Cheese,Goat,Pasteurized,N/A,2018-05-24
2387,Knoydart,Knoydart Farm Cheese,NS,Farmstead,http://https://www.knoydartfarm.org,36.00,37.00,N/A,"Dill, Caraway, Chili Pepper, Cumin, Sage, Chives, Peppercorn, Poppy Seed and Garlic, Blueberry and Cranberry.",Fresh curds through a variety of added Organic Herbs and Spices to the Mature Aged Cheddar with a rich mellow nutty flavour.,3 years,true,Hard Cheese,Cow,Pasteurized,N/A,2018-06-11
2388,FRESK-O,Latin Foods Inc.,AB,Industrial,http://www.fresk-o.com,25.00,46.00,N/A,Mild and Deep Flavor,Low in Sodium and Fat,N/A,false,Fresh Cheese,Cow,Pasteurized,N/A,2018-06-11
2389,Electric Blue,Blue Harbour Cheese,NS,Artisan,http://www.blueharbourcheese.com,34.00,40.00,Carefully hand brushed during its eight weeks of aging.,Grassy tang and restrained saltiness that reflects the land and sea of Nova Scotia.,N/A,2 to 3 months,false,Veined Cheeses,Ewe,Thermised,N/A,2019-02-19
